index,u,p
155,0.7788944723618091,0.8846351309674603
156,0.7839195979899498,0.884515514271671
157,0.7889447236180904,0.8843966788726103
158,0.7939698492462312,0.8842786147548214
159,0.7989949748743719,0.8841613120934149
160,0.8040201005025126,0.8840447612492763
161,0.8090452261306533,0.8839289527644176
162,0.8140703517587939,0.8838138773574773
163,0.8190954773869347,0.8836995259193632
164,0.8241206030150754,0.8835858895090158
165,0.8291457286432161,0.8834729593493229
166,0.8341708542713568,0.8833607268231258
167,0.8391959798994975,0.8832491834693776
168,0.8442211055276382,0.8831383209793984
169,0.8492462311557789,0.883028131193246
170,0.8542713567839196,0.8829186060961938
171,0.8592964824120604,0.8828097378153128
172,0.864321608040201,0.8827015186161535
173,0.8693467336683417,0.8825939408995236
174,0.8743718592964824,0.8824869971983595
175,0.8793969849246231,0.8823806801746841
176,0.8844221105527639,0.8822749826166607
177,0.8894472361809045,0.8821698974357162
178,0.8944723618090452,0.8820654176637603
179,0.8994974874371859,0.8819615364504738
180,0.9045226130653267,0.8818582470606753
181,0.9095477386934674,0.8817555428717565
182,0.914572864321608,0.8816534173712025
183,0.9195979899497487,0.8815518641541562
184,0.9246231155778895,0.8814508769210754
185,0.9296482412060302,0.8813504494754341
186,0.9346733668341709,0.8812505757215003
187,0.9396984924623115,0.8811512496621532
188,0.9447236180904522,0.8810524653967864
189,0.949748743718593,0.8809542171192462
190,0.9547738693467337,0.8808564991158256
191,0.9597989949748744,0.8807593057633216
192,0.964824120603015,0.8806626315271444
193,0.9698492462311558,0.8805664709594545
194,0.9748743718592965,0.8804708186973684
195,0.9798994974874372,0.8803756694612126
196,0.9849246231155779,0.8802810180528038
197,0.9899497487437187,0.8801868593537918
198,0.9949748743718593,0.8800931883240306
199,1.0,0.8800000000000008
