index,u,p
101,0.507537688442211,0.9552664560080739
102,0.5125628140703518,0.9551893973571897
103,0.5175879396984925,0.9551131058793114
104,0.5226130653266332,0.9550375666341466
105,0.5276381909547738,0.9549627651118593
106,0.5326633165829145,0.9548886872167319
107,0.5376884422110553,0.9548153192515816
108,0.542713567839196,0.9547426479029104
109,0.5477386934673367,0.9546706602267312
110,0.5527638190954774,0.9545993436350528
111,0.5577889447236181,0.9545286858829645
112,0.5628140703517588,0.9544586750563111
113,0.5678391959798995,0.9543892995599057
114,0.5728643216080402,0.9543205481062698
115,0.577889447236181,0.954252409704865
116,0.5829145728643216,0.9541848736517862
117,0.5879396984924623,0.9541179295198994
118,0.592964824120603,0.9540515671494054
119,0.5979899497487438,0.9539857766387909
120,0.6030150753768845,0.9539205483361695
121,0.6080402010050251,0.9538558728309736
122,0.6130653266331658,0.9537917409459977
123,0.6180904522613065,0.953728143729756
124,0.6231155778894473,0.9536650724491578
125,0.628140703517588,0.9536025185824739
126,0.6331658291457286,0.953540473812585
127,0.6381909547738693,0.9534789300204976
128,0.6432160804020101,0.9534178792791108
129,0.6482412060301508,0.9533573138472313
130,0.6532663316582915,0.9532972261638148
131,0.6582914572864321,0.953237608842433
132,0.6633165829145728,0.9531784546659452
133,0.6683417085427136,0.9531197565813798
134,0.6733668341708543,0.953061507694998
135,0.678391959798995,0.9530037012675479
136,0.6834170854271356,0.9529463307096933
137,0.6884422110552764,0.9528893895776083
138,0.6934673366834171,0.95283287156873
139,0.6984924623115578,0.952776770517672
140,0.7035175879396985,0.952721080392279
141,0.7085427135678392,0.9526657952898212
142,0.7135678391959799,0.9526109094333286
143,0.7185929648241206,0.952556417168049
144,0.7236180904522613,0.9525023129580319
145,0.7286432160804021,0.9524485913828302
146,0.7336683417085427,0.9523952471343176
147,0.7386934673366834,0.9523422750136108
148,0.7437185929648241,0.9522896699281009
149,0.7487437185929648,0.9522374268885763
150,0.7537688442211056,0.9521855410064566
151,0.7587939698492463,0.9521340074911038
152,0.7638190954773869,0.952082821647231
153,0.7688442211055276,0.9520319788723945
154,0.7738693467336684,0.9519814746545627
155,0.7788944723618091,0.9519313045697748
156,0.7839195979899498,0.9518814642798628
157,0.7889447236180904,0.9518319495302547
158,0.7939698492462312,0.9517827561478418
159,0.7989949748743719,0.9517338800389226
160,0.8040201005025126,0.9516853171871986
161,0.8090452261306533,0.9516370636518401
162,0.8140703517587939,0.9515891155656151
163,0.8190954773869347,0.9515414691330673
164,0.8241206030150754,0.951494120628757
165,0.8291457286432161,0.9514470663955512
166,0.8341708542713568,0.951400302842969
167,0.8391959798994975,0.9513538264455743
168,0.8442211055276382,0.9513076337414157
169,0.8492462311557789,0.9512617213305194
170,0.8542713567839196,0.9512160858734138
171,0.8592964824120604,0.9511707240897138
172,0.864321608040201,0.9511256327567308
173,0.8693467336683417,0.9510808087081344
174,0.8743718592964824,0.9510362488326498
175,0.8793969849246231,0.950991950072785
176,0.8844221105527639,0.9509479094236086
177,0.8894472361809045,0.9509041239315481
178,0.8944723618090452,0.9508605906932335
179,0.8994974874371859,0.9508173068543639
180,0.9045226130653267,0.9507742696086146
181,0.9095477386934674,0.9507314761965651
182,0.914572864321608,0.950688923904667
183,0.9195979899497487,0.9506466100642319
184,0.9246231155778895,0.9506045320504475
185,0.9296482412060302,0.9505626872814306
186,0.9346733668341709,0.9505210732172911
187,0.9396984924623115,0.9504796873592305
188,0.9447236180904522,0.9504385272486608
189,0.949748743718593,0.950397590466352
190,0.9547738693467337,0.950356874631594
191,0.9597989949748744,0.9503163774013839
192,0.964824120603015,0.9502760964696435
193,0.9698492462311558,0.9502360295664394
194,0.9748743718592965,0.9501961744572371
195,0.9798994974874372,0.9501565289421716
196,0.9849246231155779,0.9501170908553345
197,0.9899497487437187,0.9500778580640796
198,0.9949748743718593,0.9500388284683465
199,1.0,0.9500000000000002
